,Subsistema,Data,ENA_Bruta[MWmed],ENA_Bruta[%MLT],ENA_Armazenavel[MWmed],ENA_Armazenavel[%MLT],EAR_max,EAR[MWmes],EAR[%max],Carga_Diaria[MWmed],CMO_semanal[R$/MWh],CMO_leve[R$/MWh],CMO_media[R$/MWh],CMO_pesada[R$/MWh],Diferenca_CMO [R$/MWh],Razao_CMO
18062,Sul,2010-12-21,14626.0,218.11999512,14492.0,216.11999512,18895.0,11809.0,62.5,10013.95875,,,,,,
18063,Sudeste,2010-12-21,45237.0,111.87999725,43283.0,107.05000305,200108.0,84479.0,42.22000122,37423.30041667,,,,,,
18064,Sudeste,2010-12-20,46533.0,115.08999634,43251.0,106.97000122,200108.0,84451.0,42.20000076,36213.48375,,,,,,
18065,Sul,2010-12-20,14504.0,216.30000305,14348.0,213.97000122,18895.0,11710.0,61.97000122,9845.65541667,,,,,,
18066,Nordeste,2010-12-20,10339.0,103.55000305,10339.0,103.55000305,51809.0,22333.0,43.11000061,7952.61083333,,,,,,
18067,Norte,2010-12-20,4805.0,103.84999847,4805.0,103.84999847,12415.0,4443.0,35.79000092,3860.51041667,,,,,,
18068,Sudeste,2010-12-19,47477.0,117.41999817,41813.0,103.41999817,200108.0,84389.0,42.16999817,30568.30875,,,,,,
18069,Sul,2010-12-19,14894.0,222.11000061,14628.0,218.1499939,18895.0,11588.0,61.33000183,7904.63458333,,,,,,
18070,Nordeste,2010-12-19,10366.0,103.81999969,10366.0,103.81999969,51809.0,22207.0,42.86000061,7128.02125,,,,,,
18071,Norte,2010-12-19,4747.0,102.58999634,4747.0,102.58999634,12415.0,4385.0,35.31999969,3673.205,,,,,,
18072,Sul,2010-12-18,15825.0,236.0,15394.0,229.57000732,18895.0,11392.0,60.29000092,9100.29166667,62.09,59.96,62.84,65.61,0.0,0.08611492150586798
18073,Nordeste,2010-12-18,10500.0,105.16000366,10500.0,105.16000366,51809.0,22061.0,42.58000183,7762.00041667,60.57,59.96,59.96,65.61,0.0,0.08611492150586798
18074,Norte,2010-12-18,4678.0,101.09999847,4678.0,101.09999847,12415.0,4304.0,34.66999817,3702.62875,62.09,59.96,62.84,65.61,0.0,0.08611492150586798
18075,Sudeste,2010-12-18,47263.0,116.88999939,41581.0,102.83999634,200108.0,83897.0,41.93000031,33552.31333333,62.09,59.96,62.84,65.61,0.0,0.08611492150586798
18076,Sudeste,2010-12-17,46139.0,114.11000061,42710.0,105.62999725,200108.0,83372.0,41.65999985,36581.60958333,,,,,,
18077,Sul,2010-12-17,17020.0,253.82000732,16425.0,244.94000244,18895.0,11216.0,59.36000061,10010.43291667,,,,,,
18078,Nordeste,2010-12-17,10410.0,104.26000214,10410.0,104.26000214,51809.0,21957.0,42.38000107,8166.3125,,,,,,
18079,Norte,2010-12-17,4420.0,95.52999878,4420.0,95.52999878,12415.0,4236.0,34.11999893,3857.77666667,,,,,,
18080,Sudeste,2010-12-16,43893.0,108.55999756,40502.0,100.16999817,200108.0,82813.0,41.38000107,36199.27333333,,,,,,
18081,Sul,2010-12-16,18812.0,280.54000854,17888.0,266.76000977,18895.0,11002.0,58.22999954,9782.10541667,,,,,,
18082,Nordeste,2010-12-16,10546.0,105.62000275,10546.0,105.62000275,51809.0,21873.0,42.22000122,8318.16083333,,,,,,
18083,Norte,2010-12-16,4061.0,87.76999664,4061.0,87.76999664,12415.0,4161.0,33.52000046,3855.65208333,,,,,,
18084,Sudeste,2010-12-15,41349.0,102.26999664,40233.0,99.51000214,200108.0,82280.0,41.11999893,36260.69666667,,,,,,
18085,Sul,2010-12-15,21909.0,326.73001099,19947.0,297.47000122,18895.0,10734.0,56.81000137,9704.56541667,,,,,,
18086,Nordeste,2010-12-15,10451.0,104.66999817,10451.0,104.66999817,51809.0,21669.0,41.83000183,8197.48041667,,,,,,
18087,Norte,2010-12-15,3705.0,80.06999969,3705.0,80.06999969,12415.0,4099.0,33.02000046,3909.46083333,,,,,,
18088,Sul,2010-12-14,23924.0,356.77999878,21360.0,318.54000854,18895.0,10395.0,55.00999832,9405.27166667,,,,,,
18089,Norte,2010-12-14,3314.0,71.62000275,3314.0,71.62000275,12415.0,4046.0,32.59000015,3932.69541667,,,,,,
18090,Sudeste,2010-12-14,39050.0,96.58000183,37807.0,93.51000214,200108.0,81956.0,40.95999908,36795.99125,,,,,,
18091,Nordeste,2010-12-14,10403.0,104.19000244,10403.0,104.19000244,51809.0,21534.0,41.56000137,8309.27,,,,,,
18092,Nordeste,2010-12-13,10249.0,102.63999939,10249.0,102.63999939,51809.0,21420.0,41.34000015,8171.48083333,,,,,,
18093,Norte,2010-12-13,2982.0,64.44999695,2982.0,64.44999695,12415.0,4024.0,32.40999985,3903.77291667,,,,,,
18094,Sul,2010-12-13,22230.0,331.51000977,21162.0,315.58999634,18895.0,9973.0,52.77999878,9327.48,,,,,,
18095,Sudeste,2010-12-13,38742.0,95.81999969,37392.0,92.48000336,200108.0,81867.0,40.90999985,37547.98083333,,,,,,
18096,Sudeste,2010-12-12,39607.0,97.95999908,34536.0,85.41999817,200108.0,81995.0,40.97999954,31517.49416667,,,,,,
18097,Sul,2010-12-12,16588.0,247.38000488,16047.0,239.30999756,18895.0,9578.0,50.68999863,7640.70958333,,,,,,
18098,Nordeste,2010-12-12,10039.0,100.54000092,10039.0,100.54000092,51809.0,21261.0,41.04000092,7232.33041667,,,,,,
18099,Norte,2010-12-12,2880.0,62.24000168,2880.0,62.24000168,12415.0,4005.0,32.25999832,3755.47375,,,,,,
18100,Sudeste,2010-12-11,41437.0,102.48999786,37938.0,93.83000183,200108.0,81855.0,40.90999985,34424.18958333,73.46,70.16,75.29,75.64,0.0,0.07244843997884723
18101,Sul,2010-12-11,13085.0,195.13999939,12976.0,193.50999451,18895.0,9248.0,48.93999863,9084.3225,73.46,70.16,75.29,75.64,0.0,0.07244843997884723
18102,Nordeste,2010-12-11,9485.0,94.98999786,9485.0,94.98999786,51809.0,21088.0,40.70000076,7930.3375,70.75,70.16,70.16,75.64,0.0,0.07244843997884723
18103,Norte,2010-12-11,2907.0,62.83000183,2907.0,62.83000183,12415.0,3985.0,32.09999847,3875.35083333,73.46,70.16,75.29,75.64,0.0,0.07244843997884723
18104,Sudeste,2010-12-10,43082.0,106.55000305,40051.0,99.05999756,200108.0,81833.0,40.88999939,37357.45,,,,,,
18105,Sul,2010-12-10,12818.0,191.1499939,12598.0,187.86999512,18895.0,9031.0,47.79000092,10438.42708333,,,,,,
18106,Nordeste,2010-12-10,8806.0,88.19000244,8806.0,88.19000244,51809.0,20669.0,39.88999939,8430.04583333,,,,,,
18107,Norte,2010-12-10,2946.0,63.66999817,2946.0,63.66999817,12415.0,3957.0,31.87000084,3949.095,,,,,,
18108,Nordeste,2010-12-09,8315.0,83.27999878,8315.0,83.27999878,51809.0,20578.0,39.72000122,8563.12791667,,,,,,
18109,Norte,2010-12-09,3000.0,64.83999634,3000.0,64.83999634,12415.0,3943.0,31.76000023,3933.39083333,,,,,,
18110,Sul,2010-12-09,14959.0,223.08000183,14182.0,211.49000549,18895.0,8939.0,47.31000137,10341.31166667,,,,,,
18111,Sudeste,2010-12-09,44305.0,109.58000183,40951.0,101.27999878,200108.0,81923.0,40.93999863,37642.195,,,,,,
18112,Sudeste,2010-12-08,43770.0,108.26000214,38736.0,95.80999756,200108.0,81825.0,40.88999939,37197.62708333,,,,,,
18113,Sul,2010-12-08,17456.0,260.32000732,16130.0,240.55000305,18895.0,8800.0,46.56999969,10287.17041667,,,,,,
18114,Nordeste,2010-12-08,8176.0,81.87999725,8176.0,81.87999725,51809.0,20517.0,39.59999847,8468.22666667,,,,,,
18115,Norte,2010-12-08,3044.0,65.79000092,3044.0,65.79000092,12415.0,3932.0,31.67000008,3850.39166667,,,,,,
18116,Sudeste,2010-12-07,40533.0,100.25,36156.0,89.41999817,200108.0,81595.0,40.77999878,37128.18583333,,,,,,
18117,Sul,2010-12-07,17883.0,266.69000244,16258.0,242.44999695,18895.0,8610.0,45.56999969,10150.82375,,,,,,
18118,Nordeste,2010-12-07,7965.0,79.76999664,7965.0,79.76999664,51809.0,20444.0,39.45999908,8812.48125,,,,,,
18119,Norte,2010-12-07,3059.0,66.11000061,3059.0,66.11000061,12415.0,3922.0,31.59000015,3951.23958333,,,,,,
18120,Sudeste,2010-12-06,38229.0,94.55000305,35781.0,88.5,200108.0,81426.0,40.68999863,36311.23416667,,,,,,
18121,Sul,2010-12-06,17775.0,265.07998657,16845.0,251.21000671,18895.0,8413.0,44.52000046,9653.36416667,,,,,,
18122,Nordeste,2010-12-06,7804.0,78.16000366,7804.0,78.16000366,51809.0,20513.0,39.59000015,8619.2225,,,,,,
18123,Norte,2010-12-06,3034.0,65.56999969,3034.0,65.56999969,12415.0,3913.0,31.52000046,3879.61375,,,,,,
18124,Nordeste,2010-12-05,7448.0,74.58999634,7448.0,74.58999634,51809.0,20512.0,39.59000015,7619.66541667,,,,,,
18125,Norte,2010-12-05,2986.0,64.52999878,2986.0,64.52999878,12415.0,3900.0,31.40999985,3723.70708333,,,,,,
18126,Sul,2010-12-05,15393.0,229.55000305,14911.0,222.36999512,18895.0,8137.0,43.06000137,7329.52416667,,,,,,
18127,Sudeste,2010-12-05,36732.0,90.84999847,33419.0,82.65000153,200108.0,81214.0,40.59000015,31339.58958333,,,,,,
18128,Sudeste,2010-12-04,36069.0,89.20999908,33426.0,82.66999817,200108.0,80892.0,40.41999817,34738.08833333,91.49,84.97,95.2,95.2,0.0,0.10745798319327735
18129,Sul,2010-12-04,11394.0,169.91999817,10994.0,163.94999695,18895.0,7803.0,41.29999924,8697.96541667,91.49,84.97,95.2,95.2,0.0,0.10745798319327735
18130,Nordeste,2010-12-04,7379.0,73.90000153,7379.0,73.90000153,51809.0,20320.0,39.22000122,8188.84416667,82.41,82.34,82.34,83.0,0.0,0.00795180722891562
18131,Norte,2010-12-04,2933.0,63.38999939,2933.0,63.38999939,12415.0,3884.0,31.29000092,3878.89375,90.7,82.8,95.2,95.2,0.0,0.1302521008403362
18132,Sudeste,2010-12-03,35184.0,87.01999664,34042.0,84.19999695,200108.0,80931.0,40.43999863,37792.99875,,,,,,
18133,Sul,2010-12-03,9758.0,145.52000427,9305.0,138.75999451,18895.0,7664.0,40.56000137,10204.355,,,,,,
18134,Nordeste,2010-12-03,7404.0,74.15000153,7404.0,74.15000153,51809.0,20253.0,39.09000015,8535.02833333,,,,,,
18135,Norte,2010-12-03,2855.0,61.70000076,2855.0,61.70000076,12415.0,3889.0,31.32999992,3969.91291667,,,,,,
18136,Sudeste,2010-12-02,34648.0,85.69000244,33533.0,82.94000244,200108.0,81004.0,40.47999954,37229.01041667,,,,,,
18137,Sul,2010-12-02,7714.0,115.04000092,7249.0,108.09999847,18895.0,7631.0,40.38999939,10200.67833333,,,,,,
18138,Nordeste,2010-12-02,7452.0,74.62999725,7452.0,74.62999725,51809.0,20296.0,39.16999817,8632.92541667,,,,,,
18139,Norte,2010-12-02,2762.0,59.68999863,2762.0,59.68999863,12415.0,3891.0,31.34000015,3922.70916667,,,,,,
18140,Sul,2010-12-01,7061.0,105.30000305,6555.0,97.75,18895.0,7667.0,40.58000183,10106.82458333,,,,,,
18141,Nordeste,2010-12-01,7494.0,75.05000305,7494.0,75.05000305,51809.0,20348.0,39.27999878,8527.52875,,,,,,
18142,Norte,2010-12-01,2677.0,57.86000061,2677.0,57.86000061,12415.0,3887.0,31.30999947,3942.63208333,,,,,,
18143,Sudeste,2010-12-01,34113.0,84.5,32484.0,80.47000122,200105.0,81107.0,40.52999878,37219.77375,,,,,,
18144,Sudeste,2010-11-30,34292.0,128.52000427,33236.0,124.55999756,200105.0,81323.0,40.63999939,37286.25958333,,,,,,
18145,Sul,2010-11-30,6812.0,81.13999939,6210.0,73.97000122,18895.0,7713.0,40.81999969,10110.1115,,,,,,
18146,Nordeste,2010-11-30,7377.0,137.08999634,7377.0,137.08999634,51809.0,20455.0,39.47999954,8469.98125,,,,,,
18147,Norte,2010-11-30,2639.0,112.06999969,2639.0,112.06999969,12415.0,3886.0,31.29999924,3975.19166667,,,,,,
18148,Sudeste,2010-11-29,34813.0,130.47000122,33821.0,126.76000214,200105.0,81556.0,40.75999832,36174.98375,,,,,,
18149,Sul,2010-11-29,5345.0,63.66999817,4873.0,58.04000092,18895.0,7779.0,41.16999817,9837.75,,,,,,
18150,Nordeste,2010-11-29,7213.0,134.05000305,7213.0,134.05000305,51809.0,20684.0,39.91999817,8471.46666667,,,,,,
18151,Norte,2010-11-29,2586.0,109.81999969,2586.0,109.81999969,12415.0,3888.0,31.31999969,3869.06375,,,,,,
18152,Norte,2010-11-28,2587.0,109.86000061,2587.0,109.86000061,12415.0,3885.0,31.29000092,3733.35416667,,,,,,
18153,Sudeste,2010-11-28,35226.0,132.02000427,33633.0,126.05000305,200105.0,81781.0,40.86999893,29859.7825,,,,,,
18154,Sul,2010-11-28,5216.0,62.13000107,4942.0,58.86999893,18895.0,7873.0,41.66999817,7476.05041667,,,,,,
18155,Nordeste,2010-11-28,6953.0,129.21000671,6953.0,129.21000671,51809.0,20790.0,40.13000107,7503.17583333,,,,,,
18156,Sul,2010-11-27,5812.0,69.23000336,5560.0,66.23000336,18895.0,7866.0,41.63000107,8892.29458333,84.16,78.97,87.11,87.12,0.0,0.0935491276400368
18157,Norte,2010-11-27,2541.0,107.91000366,2541.0,107.91000366,12415.0,3857.0,31.06999969,3871.67166667,84.16,78.97,87.11,87.12,0.0,0.0935491276400368
18158,Nordeste,2010-11-27,6754.0,125.51999664,6754.0,125.51999664,51809.0,20500.0,39.56999969,8261.06,79.85,78.97,78.97,87.12,0.0,0.0935491276400368
18159,Sudeste,2010-11-27,35227.0,132.02999878,33753.0,126.5,200105.0,81777.0,40.86999893,32869.33375,84.16,78.97,87.11,87.12,0.0,0.0935491276400368
18160,Sudeste,2010-11-26,35150.0,131.74000549,33708.0,126.33000183,200105.0,81828.0,40.88999939,35880.09833333,,,,,,
18161,Sul,2010-11-26,6635.0,79.02999878,6267.0,74.65000153,18895.0,7891.0,41.75999832,9914.50166667,,,,,,
18162,Nordeste,2010-11-26,6670.0,123.95999908,6670.0,123.95999908,51809.0,20402.0,39.38000107,8785.2175,,,,,,
18163,Norte,2010-11-26,2463.0,104.59999847,2463.0,104.59999847,12415.0,3873.0,31.20000076,3972.34708333,,,,,,
18164,Sudeste,2010-11-25,34857.0,130.63999939,33559.0,125.76999664,200105.0,81878.0,40.91999817,36058.90791667,,,,,,
18165,Sul,2010-11-25,6630.0,78.97000122,6200.0,73.84999847,18895.0,7935.0,41.99000168,9735.275,,,,,,
18166,Nordeste,2010-11-25,6744.0,125.33000183,6744.0,125.33000183,51809.0,20420.0,39.40999985,8755.67875,,,,,,
18167,Norte,2010-11-25,2372.0,100.73000336,2372.0,100.73000336,12415.0,3882.0,31.27000046,3922.56291667,,,,,,
18168,Sudeste,2010-11-24,33747.0,126.48000336,33035.0,123.80999756,200105.0,81853.0,40.90000153,35709.63875,,,,,,
18169,Sul,2010-11-24,6542.0,77.91999817,6269.0,74.66999817,18895.0,7969.0,42.16999817,9788.08375,,,,,,
18170,Nordeste,2010-11-24,6923.0,128.66000366,6923.0,128.66000366,51809.0,20425.0,39.41999817,8786.5525,,,,,,
18171,Norte,2010-11-24,2290.0,97.25,2290.0,97.25,12415.0,3898.0,31.39999962,3965.12833333,,,,,,
18172,Sul,2010-11-23,6133.0,73.05000305,5947.0,70.83999634,18895.0,8010.0,42.38999939,9872.80791667,,,,,,
18173,Nordeste,2010-11-23,7042.0,130.86999512,7042.0,130.86999512,51809.0,20474.0,39.52000046,8658.55333333,,,,,,
18174,Norte,2010-11-23,2135.0,90.66999817,2135.0,90.66999817,12415.0,3918.0,31.55999947,3951.71625,,,,,,
18175,Sudeste,2010-11-23,32787.0,122.87999725,32270.0,120.94000244,200105.0,81804.0,40.88000107,35570.9875,,,,,,
18176,Sudeste,2010-11-22,31656.0,118.63999939,31253.0,117.12999725,200105.0,81806.0,40.88000107,35388.86416667,,,,,,
18177,Sul,2010-11-22,4966.0,59.15000153,4952.0,58.99000168,18895.0,8040.0,42.54999924,9762.405,,,,,,
18178,Nordeste,2010-11-22,7030.0,130.6499939,7030.0,130.6499939,51809.0,20463.0,39.5,8488.15375,,,,,,
18179,Norte,2010-11-22,2069.0,87.87000275,2069.0,87.87000275,12415.0,3942.0,31.75,3946.7375,,,,,,
18180,Sudeste,2010-11-21,31265.0,117.18000031,30844.0,115.59999847,200105.0,81901.0,40.93000031,29765.67083333,,,,,,
18181,Sul,2010-11-21,3669.0,43.70000076,3650.0,43.47999954,18895.0,8141.0,43.08000183,7531.56083333,,,,,,
18182,Nordeste,2010-11-21,6779.0,125.98000336,6779.0,125.98000336,51809.0,20447.0,39.47000122,7447.48875,,,,,,
18183,Norte,2010-11-21,2034.0,86.37999725,2034.0,86.37999725,12415.0,3963.0,31.92000008,3685.12791667,,,,,,
18184,Norte,2010-11-20,1983.0,84.20999908,1983.0,84.20999908,12415.0,3960.0,31.89999962,3876.8425,104.62,100.62,106.74,107.64,0.0,0.06521739130434778
18185,Sudeste,2010-11-20,30969.0,116.06999969,30491.0,114.27999878,200105.0,82004.0,40.97999954,32335.02583333,104.62,100.62,106.74,107.64,0.0,0.06521739130434778
18186,Sul,2010-11-20,3943.0,46.97000122,3917.0,46.65999985,18895.0,8143.0,43.09999847,8871.235,104.62,100.62,106.74,107.64,0.0,0.06521739130434778
18187,Nordeste,2010-11-20,6514.0,121.05999756,6514.0,121.05999756,51809.0,20345.0,39.27000046,8249.58208333,99.45,98.46,98.46,107.64,0.0,0.08528428093645492
18188,Nordeste,2010-11-19,6221.0,115.61000061,6221.0,115.61000061,51809.0,20336.0,39.25,8731.83375,,,,,,
18189,Norte,2010-11-19,1937.0,82.26000214,1937.0,82.26000214,12415.0,3969.0,31.96999931,3987.93,,,,,,
18190,Sul,2010-11-19,4558.0,54.29000092,4526.0,53.90999985,18895.0,8234.0,43.58000183,9930.07541667,,,,,,
18191,Sudeste,2010-11-19,31003.0,116.19000244,30456.0,114.13999939,200105.0,82138.0,41.04999924,34994.80208333,,,,,,
18192,Sudeste,2010-11-18,30950.0,116.0,30285.0,113.5,200105.0,82310.0,41.13000107,34471.50791667,,,,,,
18193,Sul,2010-11-18,4757.0,56.65999985,4706.0,56.04999924,18895.0,8336.0,44.11999893,9925.40083333,,,,,,
18194,Nordeste,2010-11-18,6014.0,111.76000214,6014.0,111.76000214,51809.0,20365.0,39.31000137,8755.53833333,,,,,,
18195,Norte,2010-11-18,1915.0,81.33000183,1915.0,81.33000183,12415.0,4002.0,32.24000168,3968.38875,,,,,,
18196,Sudeste,2010-11-17,30128.0,112.91999817,29416.0,110.25,200105.0,82372.0,41.15999985,34231.31958333,,,,,,
18197,Sul,2010-11-17,4482.0,53.38999939,4441.0,52.90000153,18895.0,8432.0,44.61999893,9760.80791667,,,,,,
18198,Nordeste,2010-11-17,5854.0,108.79000092,5854.0,108.79000092,51809.0,20347.0,39.27000046,8600.28958333,,,,,,
18199,Norte,2010-11-17,1865.0,79.19999695,1865.0,79.19999695,12415.0,4036.0,32.50999832,3933.205,,,,,,
18200,Norte,2010-11-16,1814.0,77.04000092,1814.0,77.04000092,12415.0,4068.0,32.77000046,3899.20833333,,,,,,
18201,Sudeste,2010-11-16,28380.0,106.36000061,27664.0,103.68000031,200105.0,82363.0,41.15999985,33274.27791667,,,,,,
18202,Sul,2010-11-16,3667.0,43.68000031,3638.0,43.33000183,18895.0,8505.0,45.00999832,9434.72083333,,,,,,
18203,Nordeste,2010-11-16,5655.0,105.08999634,5655.0,105.08999634,51809.0,20306.0,39.18999863,8399.59625,,,,,,
18204,Norte,2010-11-15,1772.0,75.25,1772.0,75.25,12415.0,4092.0,32.95999908,3632.41541667,,,,,,
18205,Nordeste,2010-11-15,5431.0,100.93000031,5431.0,100.93000031,51809.0,20384.0,39.34000015,7354.65625,,,,,,
18206,Sul,2010-11-15,3244.0,38.63999939,3191.0,38.00999832,18895.0,8596.0,45.49000168,7443.02041667,,,,,,
18207,Sudeste,2010-11-15,27477.0,102.98000336,26685.0,100.01000214,200105.0,82366.0,41.15999985,28046.97375,,,,,,
18208,Sudeste,2010-11-14,26615.0,99.75,25993.0,97.41999817,200105.0,82415.0,41.18999863,27484.97583333,,,,,,
18209,Sul,2010-11-14,3298.0,39.27999878,3232.0,38.5,18895.0,8613.0,45.58000183,6997.30041667,,,,,,
18210,Nordeste,2010-11-14,5357.0,99.55000305,5357.0,99.55000305,51809.0,20174.0,38.93999863,7322.40458333,,,,,,
18211,Norte,2010-11-14,1719.0,73.0,1719.0,73.0,12415.0,4083.0,32.88999939,3644.02166667,,,,,,
18212,Sudeste,2010-11-13,26047.0,97.62000275,25298.0,94.80999756,200105.0,82516.0,41.24000168,31485.905,125.63,123.08,127.14,129.92,0.0,0.05264778325123145
18213,Sul,2010-11-13,3700.0,44.06999969,3586.0,42.70999908,18895.0,8628.0,45.65999985,8413.99708333,125.63,123.08,127.14,129.92,0.0,0.05264778325123145
18214,Nordeste,2010-11-13,4852.0,90.16999817,4852.0,90.16999817,51809.0,20055.0,38.70999908,8212.98875,123.69,123.08,123.08,129.92,0.0,0.05264778325123145
18215,Norte,2010-11-13,1712.0,72.70999908,1712.0,72.70999908,12415.0,4083.0,32.88999939,3853.72833333,125.63,123.08,127.14,129.92,0.0,0.05264778325123145
18216,Sul,2010-11-12,4019.0,47.86999893,3979.0,47.40000153,18895.0,8712.0,46.11000061,9594.05333333,,,,,,
18217,Nordeste,2010-11-12,4377.0,81.33999634,4366.0,81.13999939,51809.0,19925.0,38.45999908,8747.21541667,,,,,,
18218,Norte,2010-11-12,1686.0,71.59999847,1686.0,71.59999847,12415.0,4123.0,33.20999908,4035.59291667,,,,,,
18219,Sudeste,2010-11-12,25808.0,96.72000122,25091.0,94.04000092,200105.0,82564.0,41.25999832,34206.24541667,,,,,,
18220,Norte,2010-11-11,1698.0,72.11000061,1698.0,72.11000061,12415.0,4139.0,33.34000015,4002.78375,,,,,,
18221,Nordeste,2010-11-11,4149.0,77.11000061,4139.0,76.91999817,51809.0,20034.0,38.66999817,8714.97625,,,,,,
18222,Sul,2010-11-11,4210.0,50.15000153,4184.0,49.84000015,18895.0,8843.0,46.79999924,9488.19625,,,,,,
18223,Sudeste,2010-11-11,25607.0,95.97000122,23089.0,86.52999878,200105.0,82927.0,41.43999863,34223.76791667,,,,,,
18224,Sudeste,2010-11-10,25414.0,95.25,22959.0,86.05000305,200105.0,83116.0,41.54000092,35875.16625,,,,,,
18225,Sul,2010-11-10,4295.0,51.15999985,4267.0,50.83000183,18895.0,8965.0,47.45000076,9486.36958333,,,,,,
18226,Nordeste,2010-11-10,3960.0,73.58999634,3949.0,73.38999939,51809.0,20089.0,38.77999878,8764.20375,,,,,,
18227,Norte,2010-11-10,1671.0,70.95999908,1671.0,70.95999908,12415.0,4182.0,33.68999863,3979.10416667,,,,,,
18228,Sudeste,2010-11-09,25366.0,95.06999969,24545.0,91.98999786,200105.0,83443.0,41.70000076,35952.78083333,,,,,,
18229,Sul,2010-11-09,4547.0,54.15999985,4510.0,53.72000122,18895.0,9080.0,48.04999924,10172.435,,,,,,
18230,Nordeste,2010-11-09,3706.0,68.87000275,3696.0,68.69000244,51809.0,20121.0,38.84000015,8497.21,,,,,,
18231,Norte,2010-11-09,1673.0,71.05000305,1673.0,71.05000305,12415.0,4229.0,34.06000137,3991.37583333,,,,,,
18232,Sudeste,2010-11-08,25155.0,94.27999878,24645.0,92.37000275,200105.0,83859.0,41.90999985,34348.15708333,,,,,,
18233,Sul,2010-11-08,4788.0,57.02999878,4761.0,56.70999908,18895.0,9226.0,48.83000183,9883.20791667,,,,,,
18234,Nordeste,2010-11-08,3433.0,63.79999924,3411.0,63.38999939,51809.0,20142.0,38.88000107,8478.03791667,,,,,,
18235,Norte,2010-11-08,1672.0,71.01000214,1672.0,71.01000214,12415.0,4262.0,34.33000183,4013.04916667,,,,,,
18236,Nordeste,2010-11-07,3198.0,59.43000031,3180.0,59.09999847,51809.0,20297.0,39.18000031,7525.90541667,,,,,,
18237,Norte,2010-11-07,1723.0,73.16999817,1723.0,73.16999817,12415.0,4301.0,34.63999939,3784.78958333,,,,,,
18238,Sul,2010-11-07,4821.0,57.41999817,4811.0,57.31000137,18895.0,9374.0,49.61000061,7127.57083333,,,,,,
18239,Sudeste,2010-11-07,24458.0,91.66000366,23575.0,88.36000061,200105.0,84210.0,42.08000183,28429.00666667,,,,,,
18240,Sudeste,2010-11-06,23975.0,89.84999847,23437.0,87.83999634,200105.0,84272.0,42.11000061,33046.805,120.96,117.81,122.72,122.93,0.0,0.041649719352477056
18241,Sul,2010-11-06,4990.0,59.43999863,4977.0,59.27999878,18895.0,9416.0,49.83000183,8481.98375,120.96,117.81,122.72,122.93,0.0,0.041649719352477056
18242,Nordeste,2010-11-06,3129.0,58.15000153,3121.0,58.0,51809.0,20390.0,39.36000061,8264.49125,118.36,117.81,117.81,122.93,0.0,0.041649719352477056
18243,Norte,2010-11-06,1727.0,73.33999634,1727.0,73.33999634,12415.0,4293.0,34.58000183,3950.92916667,120.96,117.81,122.72,122.93,0.0,0.041649719352477056
18244,Sudeste,2010-11-05,23898.0,89.56999969,23340.0,87.47000122,200105.0,84403.0,42.18000031,35967.7625,,,,,,
18245,Sul,2010-11-05,5273.0,62.81000137,5262.0,62.68000031,18895.0,9501.0,50.27999878,9813.66083333,,,,,,
